doy,TMAX,TMIN,TAVG,PRCP
99,1.8981075268817202,0.8066451612903227,1.3523763440860215,0.3
100,1.913978494623656,0.8181720430107527,1.3660752688172044,0.0
101,1.9233118279569892,0.8266881720430107,1.375,0.0
102,1.9363870967741934,0.8435053763440862,1.38994623655914,0.0
103,1.9664086021505376,0.8651397849462366,1.415774193548387,0.0
104,1.98705376344086,0.8888817204301076,1.437967741935484,0.0
105,2.008236559139785,0.9104301075268817,1.4593333333333334,0.0
106,2.021204301075269,0.9266666666666666,1.4739354838709675,0.0
107,2.0406666666666666,0.9455698924731183,1.4931182795698925,0.0
108,2.0593978494623655,0.9681075268817205,1.513752688172043,0.0
109,2.077677419354839,0.9814838709677419,1.52958064516129,0.0
110,2.085677419354839,0.9919569892473118,1.5388172043010753,0.0
111,2.08141935483871,0.9959784946236561,1.5386989247311826,0.0
112,2.083204301075269,0.9943655913978495,1.5387849462365593,0.0
113,2.100064516129032,1.0078279569892474,1.5539462365591397,0.0
114,2.1104086021505375,1.0237419354838708,1.5670752688172043,0.0
115,2.138322580645161,1.0474408602150538,1.5928817204301073,0.0
116,2.16152688172043,1.079010752688172,1.6202688172043012,0.0
117,2.1750322580645163,1.099032258064516,1.637032258064516,0.0
118,2.1710537634408604,1.1152688172043013,1.6431612903225805,0.0
119,2.175010752688172,1.1273763440860214,1.6511935483870965,0.0
120,2.1816129032258065,1.1403440860215055,1.6609784946236559,0.0
121,2.2023655913978497,1.1603655913978494,1.6813655913978496,0.0
122,2.2198494623655916,1.1825806451612904,1.701215053763441,0.0
123,2.237548387096774,1.2007096774193546,1.7191290322580643,0.0
124,2.251505376344086,1.2216344086021504,1.7365698924731183,0.0
125,2.266258064516129,1.2388817204301075,1.7525698924731183,0.8
126,2.2732688172043014,1.2526236559139785,1.76294623655914,0.0
127,2.2921075268817206,1.269032258064516,1.7805698924731181,0.0
128,2.3083655913978496,1.2895268817204302,1.7989462365591398,0.0
129,2.3243440860215054,1.3055698924731183,1.8149569892473119,0.0
130,2.3238924731182795,1.3169032258064517,1.8203978494623656,0.0
131,2.318709677419355,1.3248602150537636,1.821784946236559,0.0
132,2.330795698924731,1.3349892473118279,1.8328924731182794,0.0
133,2.3538279569892477,1.3489247311827957,1.8513763440860216,0.0
134,2.3691397849462366,1.3600430107526882,1.8645913978494622,0.0
135,2.3905806451612905,1.3760430107526882,1.8833118279569894,0.0
136,2.3996989247311826,1.3922580645161289,1.8959784946236558,0.0
137,2.415827956989247,1.4063010752688172,1.911064516129032,0.0
138,2.4326881720430107,1.426430107526882,1.9295591397849463,0.3
139,2.455935483870968,1.449505376344086,1.9527204301075267,0.0
140,2.4747096774193547,1.4752258064516128,1.9749677419354839,0.0
141,2.5055268817204297,1.504,2.004763440860215,0.0
142,2.525569892473118,1.5365161290322582,2.031043010752688,0.0
143,2.5397419354838706,1.5576344086021505,2.048688172043011,0.0
144,2.5616774193548384,1.5751612903225805,2.0684193548387095,0.0
145,2.587505376344086,1.5961720430107527,2.091838709677419,0.0
146,2.6225806451612907,1.6157204301075268,2.119150537634409,0.0
147,2.630666666666667,1.6312903225806452,2.130978494623656,0.0
148,2.637483870967742,1.6453118279569892,2.1413978494623653,0.5
149,2.6579569892473116,1.669225806451613,2.1635913978494625,0.0
150,2.6717419354838707,1.6891612903225806,2.1804516129032256,0.0
151,2.686537634408602,1.7080860215053764,2.197311827956989,0.0
152,2.7089247311827958,1.7290537634408603,2.2189892473118276,0.0
153,2.729290322580645,1.7461075268817203,2.237698924731183,0.0
154,2.7434408602150535,1.7610107526881722,2.2522258064516127,0.0
155,2.7618279569892477,1.7778064516129033,2.2698172043010754,0.0
156,2.7850752688172045,1.7970107526881722,2.2910430107526882,0.0
157,2.807505376344086,1.8153763440860216,2.3114408602150536,0.0
158,2.8156989247311826,1.8314193548387094,2.3235591397849467,0.0
159,2.8191182795698926,1.8453978494623657,2.3322580645161293,0.0
160,2.8224086021505377,1.8566666666666667,2.3395376344086016,0.0
161,2.829182795698925,1.8686021505376345,2.3488924731182794,0.0
162,2.8540860215053763,1.8889032258064515,2.371494623655914,0.0
163,2.8755053763440857,1.9123225806451614,2.3939139784946235,0.0
164,2.891505376344086,1.9274408602150537,2.40947311827957,0.0
165,2.9066236559139784,1.942236559139785,2.4244301075268817,0.0
166,2.9266021505376343,1.9587526881720432,2.4426774193548386,0.0
167,2.9347956989247312,1.9718279569892474,2.4533118279569894,0.0
168,2.9471612903225806,1.9871827956989248,2.4671720430107524,0.0
169,2.962494623655914,2.00352688172043,2.4830107526881724,0.0
170,2.9773548387096773,2.017247311827957,2.4973010752688167,0.0
171,2.983978494623656,2.0268172043010755,2.505397849462365,0.0
172,2.99094623655914,2.0340645161290323,2.512505376344086,0.0
173,3.0087741935483874,2.045247311827957,2.527010752688172,0.0
174,3.026494623655914,2.0599139784946234,2.5432043010752685,0.0
175,3.0438709677419356,2.0729032258064515,2.5583870967741933,0.0
176,3.0521720430107524,2.084967741935484,2.5685698924731186,0.0
177,3.061118279569892,2.0930967741935484,2.5771075268817203,0.0
178,3.076494623655914,2.1029247311827954,2.5897096774193553,0.5
179,3.087806451612903,2.1185806451612903,2.6031935483870967,0.0
180,3.1040430107526884,2.1350322580645167,2.619537634408602,0.0
181,3.11847311827957,2.147698924731183,2.633086021505376,0.0
182,3.1276774193548387,2.158709677419355,2.6431935483870967,1.0
183,3.134838709677419,2.1637204301075266,2.649279569892473,0.0
184,3.133247311827957,2.1680860215053763,2.650666666666667,0.0
185,3.1316774193548387,2.169741935483871,2.6507096774193553,0.0
186,3.136279569892473,2.171182795698925,2.6537311827956986,0.0
187,3.137505376344086,2.1788387096774193,2.6581720430107523,0.0
188,3.140688172043011,2.1848172043010754,2.662752688172043,0.0
189,3.1473548387096772,2.190817204301075,2.6690860215053767,0.0
190,3.1593978494623656,2.2022365591397848,2.680817204301076,0.0
191,3.175978494623656,2.2127956989247313,2.6943870967741934,0.0
192,3.187182795698925,2.2264301075268818,2.7068064516129033,0.0
193,3.192215053763441,2.237505376344086,2.714860215053763,0.0
194,3.1998494623655915,2.2421505376344086,2.7209999999999996,0.0
195,3.200967741935484,2.2454408602150537,2.723204301075269,0.0
196,3.2006451612903226,2.2444086021505374,2.7225268817204307,0.0
197,3.200043010752688,2.2480860215053764,2.724064516129032,0.0
198,3.194021505376344,2.2517204301075266,2.7228709677419354,0.0
199,3.194537634408602,2.250086021505376,2.7223118279569887,0.0
200,3.192774193548387,2.2509462365591397,2.7218602150537636,0.0
201,3.1986236559139787,2.2598924731182795,2.729258064516129,0.0
202,3.2092043010752684,2.2632043010752687,2.736204301075269,0.0
203,3.2100860215053766,2.2663870967741935,2.738236559139785,0.0
204,3.203784946236559,2.2666236559139787,2.735204301075269,0.0
205,3.1954193548387098,2.263225806451613,2.7293225806451615,0.0
206,3.1838924731182794,2.259655913978494,2.721774193548387,0.0
207,3.1770967741935485,2.2534838709677416,2.7152903225806453,0.0
208,3.1703870967741934,2.2472043010752687,2.7087956989247313,0.0
209,3.168150537634409,2.2439784946236556,2.7060645161290324,0.0
210,3.1666666666666665,2.2377419354838706,2.7022043010752688,0.0
211,3.1558494623655915,2.2350107526881717,2.6954301075268816,0.0
212,3.1502150537634406,2.2294623655913974,2.689838709677419,0.0
213,3.1526236559139784,2.227784946236559,2.6902043010752688,0.0
214,3.153204301075269,2.2286881720430105,2.69094623655914,0.0
215,3.150516129032258,2.2271827956989245,2.6888494623655914,0.0
216,3.149268817204301,2.2209677419354836,2.6851182795698927,0.0
217,3.142451612903226,2.2173118279569892,2.6798817204301075,0.0
218,3.139763440860215,2.215075268817204,2.67741935483871,0.0
219,3.1377634408602146,2.2111612903225804,2.6744623655913973,0.0
220,3.1311397849462366,2.2078709677419353,2.6695053763440857,0.0
221,3.1313118279569894,2.2035698924731184,2.6674408602150534,0.0
222,3.134795698924731,2.202,2.6683978494623655,0.0
223,3.1293333333333337,2.196688172043011,2.663010752688172,0.0
224,3.116387096774193,2.1893333333333334,2.6528602150537632,0.0
225,3.106064516129032,2.183075268817204,2.644569892473118,0.0
226,3.1030967741935482,2.1783870967741934,2.640741935483871,0.0
227,3.1002150537634408,2.1719354838709677,2.636075268817204,0.0
228,3.084795698924731,2.158150537634408,2.6214731182795696,0.0
229,3.07694623655914,2.1459569892473116,2.6114516129032257,0.0
230,3.0744301075268816,2.137806451612903,2.6061182795698925,0.0
231,3.0650967741935484,2.1290967741935485,2.597096774193548,0.0
232,3.0559569892473117,2.12352688172043,2.589741935483871,0.0
233,3.0491397849462363,2.1191612903225807,2.5841505376344083,0.0
234,3.0449677419354844,2.116559139784946,2.580763440860215,0.0
235,3.0421290322580647,2.1103225806451613,2.5762258064516126,0.0
236,3.0318709677419355,2.105268817204301,2.5685698924731186,0.0
237,3.0114193548387096,2.0927311827956987,2.5520752688172044,0.0
238,3.0006451612903224,2.080236559139785,2.5404408602150537,0.0
239,2.998494623655914,2.069741935483871,2.534118279569893,0.0
240,2.997161290322581,2.0662365591397847,2.5316989247311827,0.0
241,2.994215053763441,2.06,2.5271075268817205,0.0
242,2.9858494623655916,2.049440860215054,2.517645161290323,0.0
243,2.982989247311828,2.043118279569893,2.51305376344086,0.0
244,2.9726236559139783,2.0356989247311827,2.5041612903225805,0.0
245,2.9588817204301074,2.023505376344086,2.4911935483870966,0.0
246,2.9415913978494626,2.013032258064516,2.477311827956989,0.0
247,2.928193548387097,1.9948602150537633,2.46152688172043,0.0
248,2.911139784946237,1.974989247311828,2.4430645161290325,0.0
249,2.8933763440860214,1.955247311827957,2.4243118279569895,0.0
250,2.878322580645161,1.9388172043010752,2.4085698924731185,0.0
251,2.865806451612903,1.920516129032258,2.3931612903225807,0.0
252,2.846215053763441,1.9011182795698924,2.3736666666666664,0.0
253,2.8193333333333332,1.8816129032258064,2.3504731182795697,0.0
254,2.795010752688172,1.8643225806451613,2.3296666666666668,0.0
255,2.7726021505376344,1.8431397849462365,2.3078709677419353,0.0
256,2.74894623655914,1.823720430107527,2.2863333333333333,0.0
257,2.732215053763441,1.8042365591397849,2.2682258064516128,0.0
258,2.718043010752688,1.788989247311828,2.253516129032258,0.0
259,2.6993548387096777,1.7710752688172042,2.235215053763441,0.0
260,2.6775268817204303,1.7517634408602152,2.2146451612903224,0.0
261,2.658301075268817,1.7348387096774192,2.1965698924731187,0.0
262,2.6349892473118284,1.7182580645161292,2.1766236559139784,0.0
263,2.6204516129032256,1.7029032258064516,2.161677419354839,0.0
264,2.6058494623655912,1.6907956989247312,2.1483225806451616,0.0
265,2.581849462365591,1.6743010752688174,2.1280752688172044,0.0
266,2.549677419354839,1.653720430107527,2.101698924731183,0.0
267,2.5263010752688175,1.630731182795699,2.0785161290322582,0.0
268,2.514795698924731,1.607268817204301,2.061032258064516,0.0
269,2.498301075268817,1.5910322580645162,2.0446666666666666,0.0
270,2.4786236559139785,1.574258064516129,2.0264408602150534,0.0
271,2.4638494623655913,1.5534193548387096,2.0086344086021506,0.0
272,2.445720430107527,1.540731182795699,1.9932258064516128,0.0
273,2.4292473118279574,1.5213763440860215,1.9753118279569892,0.0
274,2.4055698924731184,1.4986666666666666,1.9521182795698926,0.0
275,2.386559139784946,1.4792258064516128,1.9328924731182795,0.0
276,2.3701290322580646,1.4570967741935485,1.9136129032258065,0.0
277,2.3533978494623655,1.4386666666666665,1.8960322580645161,0.0
278,2.3263440860215057,1.4123225806451611,1.8693333333333333,0.0
279,2.298494623655914,1.3825806451612903,1.8405376344086022,0.0
280,2.2780645161290325,1.3536989247311828,1.8158817204301074,0.0
281,2.2690107526881724,1.326,1.7975053763440862,0.0
282,2.2523870967741937,1.3057419354838713,1.7790645161290324,0.0
283,2.226516129032258,1.2861075268817206,1.7563118279569894,0.0
284,2.2006666666666663,1.2511182795698927,1.7258924731182796,0.0
285,2.1749462365591397,1.2168602150537635,1.6959032258064517,0.0
286,2.150709677419355,1.1918064516129034,1.671258064516129,0.0
287,2.128967741935484,1.1600645161290324,1.644516129032258,0.0
288,2.098086021505376,1.1314193548387097,1.614752688172043,0.0
289,2.077505376344086,1.1068172043010753,1.5921612903225806,0.0
290,2.0573548387096774,1.0816129032258066,1.569483870967742,0.0
291,2.0332043010752687,1.0551182795698923,1.5441612903225808,0.0
292,2.00694623655914,1.0322795698924732,1.5196129032258063,0.0
293,1.9896129032258065,1.0149247311827956,1.502268817204301,0.0
294,1.9690752688172042,0.9980645161290322,1.4835698924731182,0.0
295,1.9418279569892472,0.9770107526881721,1.4594193548387095,0.0
296,1.914236559139785,0.9540000000000001,1.4341182795698926,0.0
297,1.9027956989247312,0.9396559139784947,1.4212258064516128,0.0
298,1.895268817204301,0.931741935483871,1.4135053763440861,0.0
299,1.8821075268817207,0.9229462365591399,1.40252688172043,0.0
300,1.8625591397849461,0.9063440860215053,1.3844516129032258,0.0
301,1.8374838709677417,0.8793978494623657,1.3584408602150537,0.0
302,1.8120430107526881,0.8604301075268818,1.336236559139785,0.0
303,1.7961720430107528,0.8498279569892472,1.3230000000000002,0.0
304,1.7808817204301077,0.8358279569892473,1.3083548387096775,0.0
305,1.762215053763441,0.8193548387096775,1.2907849462365593,0.0
306,1.7467526881720432,0.8022150537634408,1.274483870967742,0.0
307,1.7376344086021505,0.7783870967741936,1.258010752688172,0.0
308,1.718494623655914,0.7518279569892473,1.2351612903225806,0.0
309,1.6968817204301074,0.7251182795698925,1.2109999999999999,0.0
310,1.6701075268817205,0.7021075268817204,1.1861075268817205,0.0
311,1.6435913978494623,0.682494623655914,1.1630430107526881,0.0
312,1.6116344086021506,0.6568387096774193,1.1342365591397852,0.0
313,1.5862150537634407,0.631978494623656,1.1090967741935485,0.0
314,1.557505376344086,0.6071397849462364,1.0823225806451613,0.0
315,1.5304731182795699,0.582989247311828,1.0567311827956989,0.0
316,1.5080860215053766,0.5683010752688171,1.0381935483870968,0.0
317,1.487505376344086,0.5518494623655914,1.0196774193548388,0.0
318,1.4626236559139785,0.5270107526881721,0.9948172043010752,0.0
319,1.435247311827957,0.5065161290322581,0.9708817204301076,0.0
320,1.4019139784946235,0.4832688172043011,0.9425913978494623,0.0
321,1.3744086021505375,0.4598494623655914,0.9171290322580645,0.0
322,1.34741935483871,0.44019354838709673,0.8938064516129033,0.0
323,1.3315483870967744,0.42969892473118276,0.8806236559139785,0.0
324,1.3184086021505377,0.4214408602150538,0.8699247311827957,0.0
325,1.3146451612903227,0.41434408602150535,0.8644946236559139,0.0
326,1.305698924731183,0.40619354838709676,0.8559462365591397,0.0
327,1.2918494623655914,0.39886021505376346,0.8453548387096774,0.0
328,1.2733978494623657,0.38410752688172045,0.8287526881720431,0.0
329,1.2583010752688173,0.3743655913978495,0.8163333333333334,0.0
330,1.2479569892473121,0.3676774193548387,0.8078172043010753,0.3
331,1.234774193548387,0.35400000000000004,0.7943870967741936,0.0
332,1.2131827956989247,0.3424086021505376,0.7777956989247311,0.0
333,1.1930752688172044,0.32959139784946234,0.7613333333333332,0.0
334,1.1643225806451616,0.3095268817204301,0.7369247311827957,0.0
335,1.138774193548387,0.2930537634408602,0.7159139784946237,0.0
336,1.1097849462365592,0.27761290322580645,0.6936989247311828,0.0
337,1.0854838709677421,0.26126881720430106,0.6733763440860214,0.0
338,1.0592688172043012,0.24503225806451612,0.6521505376344086,0.0
339,1.0354193548387096,0.22374193548387095,0.6295806451612903,0.0
340,1.0103225806451612,0.20494623655913977,0.6076344086021506,0.0
341,0.9873763440860215,0.1927096774193548,0.5900430107526883,0.0
342,0.9737204301075268,0.17623655913978495,0.5749784946236559,0.0
343,0.9575913978494623,0.16178494623655915,0.5596881720430107,0.0
344,0.943268817204301,0.15124731182795698,0.547258064516129,0.0
345,0.929225806451613,0.14217204301075267,0.5356989247311827,0.0
346,0.9151397849462365,0.1308817204301075,0.5230107526881721,0.0
347,0.9010967741935484,0.11361290322580644,0.5073548387096773,0.0
348,0.882989247311828,0.0998064516129032,0.49139784946236553,0.0
349,0.8885806451612903,0.09756989247311829,0.49307526881720426,0.0
350,0.9035698924731184,0.09634408602150538,0.4999569892473118,0.0
351,0.9035698924731184,0.0912043010752688,0.4973870967741935,0.0
352,0.8988387096774193,0.08851612903225806,0.4936774193548387,0.0
353,0.886516129032258,0.07817204301075269,0.4823440860215053,0.0
354,0.8737204301075269,0.06991397849462365,0.47181720430107527,0.0
355,0.8767096774193549,0.06744086021505376,0.47207526881720424,0.0
356,0.8817204301075269,0.06993548387096775,0.4758279569892473,0.0
357,0.8775698924731183,0.06974193548387096,0.4736559139784946,0.0
358,0.8723655913978495,0.06969892473118279,0.47103225806451604,0.0
359,0.8821129032258065,0.06203225806451613,0.4720725806451613,0.0
360,0.8793864247311828,0.05966196236559139,0.4695241935483871,0.0
361,0.8727190860215053,0.06007728494623655,0.4663981854838709,0.0
362,0.8733091397849463,0.06088239247311827,0.4670957661290323,0.0
363,0.8799159946236558,0.05707795698924731,0.4684969758064516,0.0
364,0.864356182795699,0.050022849462365584,0.45718951612903225,0.0
365,0.8470201612903225,0.04168749999999999,0.44435383064516126,0.0
366,0.8348696236559139,0.032877016129032245,0.4338733198924731,0.0
