doy,TMAX,TMIN,TAVG,PRCP
114,1.7477491039426525,0.6584731182795699,1.203111111111111,0.0
115,1.770910394265233,0.6809749103942652,1.2259426523297492,0.6
116,1.7908494623655915,0.7039462365591398,1.2473978494623656,0.2
117,1.8080537634408602,0.7258817204301075,1.266967741935484,0.5
118,1.8221827956989247,0.7483763440860216,1.2852795698924733,0.4
119,1.8266129032258065,0.7677311827956989,1.2971720430107527,0.0
120,1.8281827956989247,0.7808064516129033,1.304494623655914,0.0
121,1.8325483870967743,0.7946129032258064,1.3135806451612906,0.1
122,1.843236559139785,0.812505376344086,1.3278709677419356,1.8
123,1.854247311827957,0.824290322580645,1.339268817204301,0.1
124,1.8787634408602152,0.8383978494623656,1.35858064516129,0.7
125,1.899494623655914,0.8573655913978494,1.3784301075268817,0.1
126,1.9068279569892472,0.8720537634408603,1.3894408602150539,0.0
127,1.9058602150537634,0.8811505376344085,1.393505376344086,0.2
128,1.9103763440860215,0.8844623655913979,1.3974193548387097,0.4
129,1.913874551971326,0.8876881720430106,1.4007813620071683,0.7
130,1.9191648745519712,0.8924551971326165,1.4058100358422938,0.0
131,1.9284086021505376,0.8977849462365591,1.4130967741935485,0.1
132,1.9433333333333331,0.9092688172043012,1.4263010752688172,1.4
133,1.9561505376344086,0.9220215053763441,1.4390860215053762,0.6
134,1.9750967741935483,0.9341290322580645,1.4546129032258066,0.5
135,1.9866666666666668,0.9469032258064516,1.4667849462365592,0.1
136,1.993763440860215,0.9532043010752689,1.4734838709677418,0.1
137,1.9980645161290325,0.9549247311827957,1.476494623655914,0.2
138,2.009569892473118,0.9623440860215055,1.485956989247312,0.1
139,2.014021505376344,0.9718924731182795,1.4929569892473118,1.3
140,2.0253763440860215,0.9796344086021506,1.502505376344086,0.1
141,2.041462365591398,0.9909247311827958,1.5161935483870967,0.0
142,2.0666236559139786,1.0032688172043012,1.5349462365591398,0.8
143,2.0921935483870966,1.0183225806451612,1.555258064516129,0.0
144,2.118129032258065,1.031204301075269,1.5746666666666667,0.0
145,2.1290896057347672,1.0475268817204302,1.5883082437275986,0.0
146,2.146688172043011,1.065247311827957,1.6059677419354839,0.0
147,2.1622580645161293,1.085784946236559,1.624021505376344,0.1
148,2.183204301075269,1.1060645161290321,1.6446344086021505,0.0
149,2.1978709677419355,1.1228817204301076,1.6603763440860215,0.0
150,2.2089677419354836,1.1432043010752688,1.6760860215053763,0.0
151,2.2221720430107528,1.1614623655913978,1.691817204301075,0.2
152,2.2360645161290322,1.1785806451612904,1.7073225806451613,0.1
153,2.243333333333333,1.192731182795699,1.7180322580645162,0.0
154,2.2581505376344086,1.2023870967741934,1.7302688172043013,0.4
155,2.2718709677419353,1.2166451612903226,1.744258064516129,0.3
156,2.287741935483871,1.2291182795698925,1.7584301075268816,0.4
157,2.3022795698924727,1.2420215053763441,1.7721505376344087,0.7
158,2.313720430107527,1.2564731182795699,1.7850967741935484,0.1
