date,PRCP,TAVG,TMAX,TMIN
1975-01-16,4.5,5.800000000000001,7.9,3.7
1975-01-17,0.0,3.95,7.4,0.5
1975-01-18,0.0,1.9500000000000002,5.9,-2.0
1975-01-19,0.5,0.0,3.8,-3.8
1975-01-20,4.0,2.55,6.2,-1.1
1975-01-21,0.0,3.4,9.6,-2.8
1975-01-22,6.5,3.05,4.6,1.5
1975-01-23,0.5,5.3500000000000005,9.4,1.3
1975-01-24,0.0,6.0,13.2,-1.2
1975-01-25,9.5,9.05,13.3,4.8
1975-01-26,0.0,5.55,10.4,0.7
1975-01-27,0.0,5.9,9.6,2.2
1975-01-28,0.0,4.3999999999999995,9.6,-0.8
1975-01-29,0.0,2.15,5.8,-1.5
1975-01-30,0.0,4.35,7.8,0.9
1975-01-31,0.0,3.75,9.6,-2.1
1975-02-01,0.0,3.9499999999999997,8.1,-0.2
1975-02-02,0.0,4.05,6.9,1.2
1975-02-03,0.0,4.7,9.8,-0.4
1975-02-04,10.5,8.1,10.0,6.2
1975-02-05,1.0,6.7,9.8,3.6
1975-02-06,0.0,6.85,11.7,2.0
1975-02-07,25.5,10.2,14.5,5.9
1975-02-08,0.0,4.05,7.6,0.5
1975-02-09,0.0,5.1,9.5,0.7
1975-02-10,0.0,4.699999999999999,8.7,0.7
1975-02-11,0.0,3.35,6.8,-0.1
1975-02-12,0.0,4.3500000000000005,9.3,-0.6
1975-02-13,0.0,5.550000000000001,9.8,1.3
1975-02-14,1.0,4.1,8.1,0.1
1975-02-15,1.0,1.9000000000000001,4.9,-1.1
1975-02-16,0.0,0.8500000000000001,4.0,-2.3
1975-02-17,0.0,1.25,4.7,-2.2
1975-02-18,1.0,2.0,6.8,-2.8
1975-02-19,0.0,2.8,7.6,-2.0
1975-02-20,2.5,4.8500000000000005,9.9,-0.2
1975-02-21,6.0,2.5,4.3,0.7
1975-02-22,4.0,0.19999999999999996,1.7,-1.3
1975-02-23,0.5,1.2,4.5,-2.1
1975-02-24,0.0,3.7,8.9,-1.5
1975-02-25,0.0,7.550000000000001,14.8,0.3
1975-02-26,0.0,3.6,6.3,0.9
1975-02-27,2.0,0.9500000000000001,2.2,-0.3
1975-02-28,0.0,2.95,6.9,-1.0
1975-03-01,0.0,2.5500000000000003,6.4,-1.3
1975-03-02,0.0,4.0,10.0,-2.0
1975-03-03,0.0,6.3,10.5,2.1
1975-03-04,0.0,7.45,12.0,2.9
1975-03-05,2.0,5.55,8.6,2.5
1975-03-06,2.5,8.9,12.3,5.5
1975-03-07,0.0,6.0,9.3,2.7
1975-03-08,0.0,6.8,13.0,0.6
1975-03-09,0.5,8.45,15.5,1.4
1975-03-10,6.0,12.7,17.8,7.6
1975-03-11,0.0,9.65,14.6,4.7
1975-03-12,0.0,9.600000000000001,14.8,4.4
1975-03-13,0.0,6.25,10.4,2.1
1975-03-14,0.0,7.0,13.8,0.2
1975-03-15,0.0,9.8,13.5,6.1
1975-03-16,0.0,8.55,13.3,3.8
1975-03-17,0.0,7.6499999999999995,14.7,0.6
1975-03-18,0.5,7.6,12.0,3.2
1975-03-19,0.0,7.5,14.8,0.2
1975-03-20,33.5,11.4,13.9,8.9
1975-03-21,0.5,8.7,11.0,6.4
1975-03-22,0.0,8.649999999999999,13.2,4.1
1975-03-23,1.5,8.4,15.0,1.8
1975-03-24,1.0,5.9,10.5,1.3
1975-03-25,0.5,4.449999999999999,8.2,0.7
1975-03-26,0.0,6.6,12.0,1.2
1975-03-27,0.0,7.15,13.5,0.8
1975-03-28,0.0,9.9,17.2,2.6
1975-03-29,0.5,10.1,17.0,3.2
1975-03-30,1.5,11.05,14.4,7.7
1975-03-31,2.0,8.4,12.1,4.7
1975-04-01,0.0,6.1,11.0,1.2
1975-04-02,0.0,6.75,10.3,3.2
1975-04-03,0.0,8.1,14.1,2.1
1975-04-04,0.0,9.15,17.3,1.0
1975-04-05,0.5,11.649999999999999,18.9,4.4
1975-04-06,20.5,13.05,17.8,8.3
1975-04-07,0.0,13.1,21.0,5.2
1975-04-08,29.0,14.05,15.7,12.4
1975-04-09,0.0,14.85,21.4,8.3
1975-04-10,3.0,16.35,23.4,9.3
1975-04-11,2.0,12.35,15.7,9.0
1975-04-12,0.0,13.8,21.5,6.1
1975-04-13,9.5,14.2,15.3,13.1
1975-04-14,10.5,15.15,17.5,12.8
1975-04-15,0.0,18.1,24.5,11.7
1975-04-16,0.0,16.4,22.9,9.9
1975-04-17,20.5,15.7,17.3,14.1
1975-04-18,0.0,15.2,20.3,10.1
1975-04-19,0.0,14.35,22.0,6.7
1975-04-20,0.0,13.0,19.3,6.7
1975-04-21,31.0,14.05,16.1,12.0
1975-04-22,0.0,12.95,14.8,11.1
1975-04-23,20.5,12.85,15.2,10.5
1975-04-24,24.5,12.3,14.5,10.1
1975-04-25,0.0,16.85,23.8,9.9
1975-04-26,0.0,17.65,24.8,10.5
1975-04-27,1.0,18.549999999999997,20.4,16.7
1975-04-28,0.5,18.85,21.2,16.5
1975-04-29,12.5,20.4,23.5,17.3
1975-04-30,0.0,18.55,23.2,13.9
1975-05-01,0.0,20.2,26.4,14.0
1975-05-02,6.5,20.5,25.5,15.5
1975-05-03,14.0,16.8,18.6,15.0
1975-05-04,6.5,19.8,22.0,17.6
1975-05-05,0.0,19.1,23.8,14.4
1975-05-06,3.0,14.549999999999999,17.9,11.2
1975-05-07,0.0,15.65,22.0,9.3
1975-05-08,0.0,17.9,24.7,11.1
1975-05-09,2.5,18.6,20.8,16.4
1975-05-10,1.5,19.7,24.8,14.6
1975-05-11,0.0,18.2,23.3,13.1
1975-05-12,0.0,18.6,25.3,11.9
1975-05-13,0.0,18.75,24.2,13.3
1975-05-14,0.5,20.35,22.6,18.1
1975-05-15,0.5,21.65,26.4,16.9
1975-05-16,1.5,20.55,22.8,18.3
1975-05-17,5.0,16.0,20.9,11.1
1975-05-18,0.5,16.75,25.2,8.3
1975-05-19,22.0,15.450000000000001,17.6,13.3
1975-05-20,0.0,15.05,17.6,12.5
1975-05-21,0.5,14.3,17.5,11.1
1975-05-22,0.0,17.1,24.7,9.5
1975-05-23,0.0,19.95,27.8,12.1
1975-05-24,0.0,22.05,26.8,17.3
1975-05-25,0.0,21.75,28.0,15.5
1975-05-26,6.0,20.200000000000003,25.6,14.8
1975-05-27,0.0,18.6,24.5,12.7
1975-05-28,0.0,18.85,26.9,10.8
1975-05-29,0.0,21.4,26.6,16.2
1975-05-30,1.0,21.85,26.6,17.1
1975-05-31,9.5,22.1,26.2,18.0
1975-06-01,0.0,21.65,26.6,16.7
1975-06-02,0.0,23.15,30.1,16.2
1975-06-03,0.0,23.9,30.0,17.8
1975-06-04,0.0,22.7,27.0,18.4
1975-06-05,10.5,19.4,22.3,16.5
1975-06-06,21.0,21.7,25.5,17.9
1975-06-07,1.5,21.200000000000003,24.6,17.8
1975-06-08,0.0,22.3,28.6,16.0
1975-06-09,0.0,24.1,29.7,18.5
1975-06-10,0.5,21.75,26.0,17.5
1975-06-11,1.0,21.299999999999997,26.2,16.4
1975-06-12,34.5,22.3,27.6,17.0
1975-06-13,0.0,22.6,27.2,18.0
1975-06-14,0.0,23.45,28.2,18.7
1975-06-15,0.0,23.4,27.5,19.3
1975-06-16,0.0,24.7,30.4,19.0
1975-06-17,0.0,25.200000000000003,31.1,19.3
1975-06-18,10.5,23.75,26.3,21.2
1975-06-19,0.0,25.0,28.8,21.2
1975-06-20,0.0,23.7,27.0,20.4
1975-06-21,6.5,22.85,25.4,20.3
1975-06-22,24.0,21.299999999999997,22.9,19.7
1975-06-23,0.0,23.700000000000003,27.8,19.6
1975-06-24,17.0,20.299999999999997,21.9,18.7
1975-06-25,59.5,21.799999999999997,23.2,20.4
1975-06-26,0.0,24.1,28.0,20.2
1975-06-27,1.0,23.9,28.4,19.4
1975-06-28,19.0,21.799999999999997,24.4,19.2
1975-06-29,2.0,23.95,29.2,18.7
1975-06-30,0.0,24.1,29.2,19.0
1975-07-01,0.0,23.3,30.3,16.3
1975-07-02,0.0,25.2,29.0,21.4
1975-07-03,8.5,23.799999999999997,27.4,20.2
1975-07-04,25.5,23.799999999999997,27.2,20.4
1975-07-05,19.0,25.15,29.9,20.4
1975-07-06,1.0,25.85,29.5,22.2
1975-07-07,19.5,26.1,29.5,22.7
1975-07-08,0.0,26.0,30.5,21.5
1975-07-09,2.5,24.35,29.1,19.6
1975-07-10,44.5,26.5,29.9,23.1
1975-07-11,7.0,28.049999999999997,30.9,25.2
1975-07-12,14.0,28.05,31.6,24.5
1975-07-13,7.0,26.2,28.0,24.4
1975-07-14,37.0,23.0,25.5,20.5
1975-07-15,0.0,28.5,34.1,22.9
1975-07-16,0.0,28.4,33.9,22.9
1975-07-17,1.0,28.150000000000002,32.2,24.1
1975-07-18,0.0,28.700000000000003,34.6,22.8
1975-07-19,0.0,27.35,34.4,20.3
1975-07-20,0.0,28.0,35.0,21.0
1975-07-21,0.0,30.2,34.9,25.5
1975-07-22,0.0,31.049999999999997,35.9,26.2
1975-07-23,0.0,30.049999999999997,35.3,24.8
1975-07-24,5.0,27.55,31.5,23.6
1975-07-25,0.0,28.6,34.0,23.2
1975-07-26,0.0,27.9,32.6,23.2
1975-07-27,0.0,28.5,33.6,23.4
1975-07-28,7.5,29.9,34.9,24.9
1975-07-29,0.0,28.85,34.1,23.6
1975-07-30,0.0,29.35,33.9,24.8
1975-07-31,0.0,30.450000000000003,35.6,25.3
1975-08-01,0.0,30.9,35.9,25.9
1975-08-02,0.0,29.9,35.6,24.2
1975-08-03,0.0,30.75,37.0,24.5
1975-08-04,0.0,30.200000000000003,36.2,24.2
1975-08-05,0.0,31.2,36.5,25.9
1975-08-06,31.0,27.05,31.1,23.0
1975-08-07,16.5,23.95,25.4,22.5
1975-08-08,0.0,26.6,31.4,21.8
1975-08-09,0.0,24.4,30.4,18.4
1975-08-10,0.0,25.55,29.1,22.0
1975-08-11,0.0,27.25,30.1,24.4
1975-08-12,0.0,28.400000000000002,32.7,24.1
1975-08-13,0.0,28.35,33.9,22.8
1975-08-14,0.0,27.8,33.6,22.0
1975-08-15,0.0,28.450000000000003,33.6,23.3
1975-08-16,5.5,27.1,28.1,26.1
1975-08-17,1.0,27.549999999999997,28.9,26.2
1975-08-18,47.5,27.15,29.5,24.8
1975-08-19,1.0,29.549999999999997,33.8,25.3
1975-08-20,13.5,29.45,33.9,25.0
1975-08-21,8.5,28.450000000000003,31.8,25.1
1975-08-22,29.0,25.85,27.2,24.5
1975-08-23,67.5,24.3,27.0,21.6
1975-08-24,0.0,25.25,31.0,19.5
1975-08-25,0.0,25.5,32.7,18.3
1975-08-26,2.5,27.0,31.9,22.1
1975-08-27,0.0,27.7,31.4,24.0
1975-08-28,0.0,27.6,32.4,22.8
1975-08-29,0.0,27.55,31.6,23.5
1975-08-30,15.0,27.85,33.0,22.7
1975-08-31,0.0,28.549999999999997,33.3,23.8
1975-09-01,0.0,28.15,33.4,22.9
1975-09-02,0.0,28.65,33.6,23.7
1975-09-03,0.5,27.9,33.0,22.8
1975-09-04,14.0,27.9,32.6,23.2
1975-09-05,0.0,26.950000000000003,30.6,23.3
1975-09-06,0.0,27.3,32.2,22.4
1975-09-07,0.0,27.75,32.8,22.7
1975-09-08,8.5,26.200000000000003,30.1,22.3
1975-09-09,0.0,24.5,29.0,20.0
1975-09-10,0.0,24.15,30.7,17.6
1975-09-11,0.0,24.7,31.0,18.4
1975-09-12,0.0,26.5,31.9,21.1
1975-09-13,0.0,27.75,32.8,22.7
1975-09-14,0.0,26.9,31.1,22.7
1975-09-15,0.0,27.15,32.8,21.5
1975-09-16,0.0,28.8,34.1,23.5
1975-09-17,0.0,26.95,30.0,23.9
1975-09-18,2.5,26.3,30.3,22.3
1975-09-19,0.0,26.45,32.3,20.6
1975-09-20,0.0,26.549999999999997,32.9,20.2
1975-09-21,0.0,26.799999999999997,31.2,22.4
1975-09-22,2.5,26.25,30.7,21.8
1975-09-23,67.5,24.05,29.1,19.0
1975-09-24,4.5,22.55,26.8,18.3
1975-09-25,0.0,23.1,29.4,16.8
1975-09-26,0.0,24.95,29.7,20.2
1975-09-27,3.5,22.2,22.7,21.7
1975-09-28,1.0,23.55,26.6,20.5
1975-09-29,33.0,19.8,23.0,16.6
1975-09-30,0.0,20.45,26.0,14.9
1975-10-01,0.0,20.75,26.6,14.9
1975-10-02,17.5,18.85,20.1,17.6
1975-10-03,15.5,20.4,22.7,18.1
1975-10-04,0.0,25.6,30.2,21.0
1975-10-05,18.0,22.35,25.9,18.8
1975-10-06,0.0,21.9,27.1,16.7
1975-10-07,22.0,20.950000000000003,24.3,17.6
1975-10-08,16.5,21.9,25.8,18.0
1975-10-09,0.0,20.1,25.0,15.2
1975-10-10,0.0,18.6,24.2,13.0
1975-10-11,3.0,16.7,20.7,12.7
1975-10-12,21.5,16.05,17.5,14.6
1975-10-13,4.0,16.4,19.8,13.0
1975-10-14,0.0,16.25,20.8,11.7
1975-10-15,0.0,15.850000000000001,19.6,12.1
1975-10-16,0.0,15.049999999999999,18.9,11.2
1975-10-17,5.5,16.4,18.2,14.6
1975-10-18,31.0,16.0,17.1,14.9
1975-10-19,0.0,18.5,21.8,15.2
1975-10-20,0.0,18.2,23.8,12.6
1975-10-21,0.0,16.65,23.2,10.1
1975-10-22,0.0,16.1,22.2,10.0
1975-10-23,0.0,17.35,22.3,12.4
1975-10-24,10.5,16.65,17.4,15.9
1975-10-25,0.0,16.5,20.8,12.2
1975-10-26,0.0,15.1,20.4,9.8
1975-10-27,0.0,15.299999999999999,21.4,9.2
1975-10-28,4.0,16.2,18.0,14.4
1975-10-29,29.0,18.3,20.7,15.9
1975-10-30,2.0,14.35,16.9,11.8
1975-10-31,5.5,12.8,14.8,10.8
1975-11-01,0.0,12.9,18.8,7.0
1975-11-02,0.0,13.600000000000001,20.3,6.9
1975-11-03,0.0,12.75,17.8,7.7
1975-11-04,0.0,12.15,19.1,5.2
1975-11-05,0.0,13.55,20.5,6.6
1975-11-06,10.5,15.299999999999999,17.9,12.7
1975-11-07,47.5,18.65,21.9,15.4
1975-11-08,0.5,14.9,18.8,11.0
1975-11-09,0.0,11.899999999999999,16.2,7.6
1975-11-10,0.0,11.05,17.1,5.0
1975-11-11,0.0,11.25,17.4,5.1
1975-11-12,0.0,12.0,17.0,7.0
1975-11-13,0.0,13.3,19.3,7.3
1975-11-14,17.5,15.399999999999999,16.9,13.9
1975-11-15,17.0,17.1,18.8,15.4
1975-11-16,0.5,17.2,19.7,14.7
1975-11-17,0.0,15.95,20.5,11.4
1975-11-18,0.5,16.049999999999997,20.9,11.2
1975-11-19,15.0,14.55,16.7,12.4
1975-11-20,0.0,11.3,16.2,6.4
1975-11-21,0.0,10.200000000000001,16.6,3.8
1975-11-22,0.0,11.649999999999999,18.7,4.6
1975-11-23,0.0,8.5,11.7,5.3
1975-11-24,0.0,7.3,10.6,4.0
1975-11-25,0.0,8.3,14.8,1.8
1975-11-26,0.0,10.05,15.9,4.2
1975-11-27,11.0,9.4,11.1,7.7
1975-11-28,0.0,11.0,15.4,6.6
1975-11-29,0.0,9.9,15.9,3.9
1975-11-30,0.0,9.2,12.5,5.9
1975-12-01,0.5,7.15,11.4,2.9
1975-12-02,0.0,7.3,13.9,0.7
1975-12-03,0.0,8.5,15.1,1.9
1975-12-04,1.5,9.8,17.0,2.6
1975-12-05,16.5,14.1,16.9,11.3
1975-12-06,12.0,10.25,12.9,7.6
1975-12-07,16.5,12.850000000000001,15.9,9.8
1975-12-08,0.5,12.7,15.7,9.7
1975-12-09,1.5,9.55,12.8,6.3
1975-12-10,0.0,8.65,12.8,4.5
1975-12-11,0.0,7.0,11.9,2.1
1975-12-12,0.5,5.05,8.1,2.0
1975-12-13,0.0,6.25,10.0,2.5
1975-12-14,0.0,5.15,7.8,2.5
1975-12-15,0.0,5.0,9.8,0.2
1975-12-16,0.0,4.7,10.1,-0.7
1975-12-17,0.0,4.35,7.8,0.9
1975-12-18,0.0,4.25,9.7,-1.2
1975-12-19,0.0,5.5,11.0,0.0
1975-12-20,0.0,6.75,12.3,1.2
1975-12-21,2.0,4.2,6.3,2.1
1975-12-22,0.0,4.949999999999999,9.2,0.7
1975-12-23,0.0,5.25,9.7,0.8
1975-12-24,0.0,4.6499999999999995,9.1,0.2
1975-12-25,0.0,5.3,10.6,0.0
1975-12-26,0.0,6.45,10.9,2.0
1975-12-27,0.0,5.1499999999999995,9.7,0.6
1975-12-28,0.0,3.25,4.8,1.7
1975-12-29,0.0,4.699999999999999,9.7,-0.3
1975-12-30,0.5,7.75,11.0,4.5
1975-12-31,0.5,5.35,9.5,1.2
1976-01-01,0.0,4.65,10.9,-1.6
1976-01-02,0.0,6.95,12.8,1.1
1976-01-03,1.0,5.5,11.5,-0.5
1976-01-04,4.5,10.850000000000001,14.8,6.9
1976-01-05,0.0,7.7,12.4,3.0
1976-01-06,0.0,3.55,5.6,1.5
1976-01-07,0.0,5.4,9.5,1.3
1976-01-08,0.0,7.25,12.8,1.7
1976-01-09,0.0,3.8000000000000003,7.9,-0.3
1976-01-10,0.0,2.15,5.5,-1.2
1976-01-11,0.0,1.7,6.5,-3.1
1976-01-12,0.0,2.35,5.9,-1.2
1976-01-13,0.0,3.2499999999999996,9.2,-2.7
1976-01-14,0.5,4.45,9.8,-0.9
1976-01-15,0.0,2.7,5.5,-0.1
1976-01-16,0.0,3.45,10.0,-3.1
1976-01-17,0.0,8.799999999999999,15.2,2.4
1976-01-18,0.0,5.2,8.5,1.9
1976-01-19,0.0,2.8,6.3,-0.7
1976-01-20,0.0,1.0499999999999998,4.8,-2.7
1976-01-21,0.0,0.55,3.6,-2.5
1976-01-22,0.0,0.95,4.8,-2.9
1976-01-23,0.0,0.5,4.3,-3.3
1976-01-24,0.0,1.75,5.3,-1.8
1976-01-25,0.0,2.25,7.6,-3.1
1976-01-26,0.0,4.35,8.0,0.7
1976-01-27,1.0,2.7,6.0,-0.6
1976-01-28,0.0,4.8,9.1,0.5
1976-01-29,0.0,6.65,10.1,3.2
1976-01-30,0.0,5.199999999999999,8.1,2.3
1976-01-31,0.0,4.7,9.1,0.3
1976-02-01,0.0,5.2,11.8,-1.4
1976-02-02,0.0,6.25,12.8,-0.3
1976-02-03,0.0,6.5,13.0,0.0
1976-02-04,0.0,7.4,14.4,0.4
1976-02-05,18.0,6.550000000000001,8.4,4.7
1976-02-06,0.5,2.7,5.7,-0.3
1976-02-07,0.0,2.35,5.5,-0.8
1976-02-08,0.0,4.2,8.6,-0.2
1976-02-09,0.0,4.7,8.3,1.1
1976-02-10,0.0,5.6,12.5,-1.3
1976-02-11,0.0,3.75,6.6,0.9
1976-02-12,0.0,3.9,7.0,0.8
1976-02-13,1.0,1.7999999999999998,4.6,-1.0
1976-02-14,3.0,5.6,8.0,3.2
1976-02-15,0.0,12.1,17.0,7.2
1976-02-16,10.5,13.45,15.5,11.4
1976-02-17,0.0,10.4,12.5,8.3
1976-02-18,30.5,11.2,13.9,8.5
1976-02-19,0.0,9.4,12.8,6.0
1976-02-20,0.0,4.5,6.0,3.0
1976-02-21,0.0,6.6499999999999995,11.6,1.7
1976-02-22,36.0,8.95,10.3,7.6
1976-02-23,0.5,6.5,10.5,2.5
1976-02-24,3.5,4.15,7.0,1.3
1976-02-25,0.0,6.85,10.9,2.8
1976-02-26,0.0,6.3,12.9,-0.3
1976-02-27,0.0,8.299999999999999,16.7,-0.1
1976-02-28,27.0,13.2,16.5,9.9
1976-02-29,25.0,10.850000000000001,16.8,4.9
1976-03-01,0.0,4.9,6.8,3.0
1976-03-02,0.0,4.3,7.4,1.2
1976-03-03,0.0,4.05,8.4,-0.3
1976-03-04,0.0,4.8999999999999995,9.1,0.7
1976-03-05,0.0,6.45,13.0,-0.1
1976-03-06,0.0,9.45,16.5,2.4
1976-03-07,0.0,9.75,15.9,3.6
1976-03-08,0.0,9.95,14.7,5.2
1976-03-09,0.0,8.6,12.6,4.6
1976-03-10,4.0,10.399999999999999,14.2,6.6
1976-03-11,0.0,11.3,18.0,4.6
1976-03-12,10.5,10.4,14.3,6.5
1976-03-13,0.0,6.0,10.5,1.5
1976-03-14,0.0,7.35,15.5,-0.8
1976-03-15,0.5,10.8,15.9,5.7
1976-03-16,0.0,10.0,16.3,3.7
1976-03-17,19.5,14.8,18.2,11.4
1976-03-18,5.0,10.95,14.1,7.8
1976-03-19,1.5,6.05,10.5,1.6
1976-03-20,0.0,3.55,7.0,0.1
1976-03-21,0.5,4.2,8.0,0.4
1976-03-22,1.0,4.3500000000000005,8.8,-0.1
1976-03-23,0.5,5.5,10.6,0.4
1976-03-24,0.0,4.8,8.9,0.7
1976-03-25,0.0,5.55,12.1,-1.0
1976-03-26,3.5,9.35,17.7,1.0
1976-03-27,19.5,10.7,13.4,8.0
1976-03-28,0.0,9.2,13.4,5.0
1976-03-29,5.5,9.7,15.4,4.0
1976-03-30,47.5,10.15,12.6,7.7
1976-03-31,0.0,10.100000000000001,14.3,5.9
1976-04-01,0.0,9.600000000000001,16.1,3.1
1976-04-02,0.0,10.25,17.0,3.5
1976-04-03,0.0,7.55,10.2,4.9
1976-04-04,0.0,8.3,15.1,1.5
1976-04-05,0.0,8.9,16.7,1.1
1976-04-06,14.0,9.5,15.0,4.0
1976-04-07,0.0,8.15,12.0,4.3
1976-04-08,0.0,7.3,13.6,1.0
1976-04-09,2.0,7.8999999999999995,10.7,5.1
1976-04-10,0.0,9.25,17.0,1.5
1976-04-11,0.0,9.35,17.0,1.7
1976-04-12,6.0,12.8,15.2,10.4
1976-04-13,1.0,16.75,21.3,12.2
1976-04-14,51.5,15.45,19.9,11.0
1976-04-15,0.0,16.45,23.3,9.6
1976-04-16,0.0,15.55,20.5,10.6
1976-04-17,0.0,17.15,24.5,9.8
1976-04-18,0.0,16.0,21.2,10.8
1976-04-19,0.0,15.799999999999999,20.4,11.2
1976-04-20,0.5,18.95,24.0,13.9
1976-04-21,7.5,17.8,19.6,16.0
1976-04-22,0.0,20.549999999999997,24.2,16.9
1976-04-23,47.5,17.55,21.5,13.6
1976-04-24,7.0,13.0,15.6,10.4
1976-04-25,0.0,14.6,22.0,7.2
1976-04-26,1.5,17.2,22.4,12.0
1976-04-27,0.0,18.6,26.1,11.1
1976-04-28,0.0,19.3,26.5,12.1
1976-04-29,23.0,15.25,17.6,12.9
1976-04-30,26.0,17.5,23.1,11.9
1976-05-01,25.5,18.65,24.6,12.7
1976-05-02,0.0,14.2,18.0,10.4
1976-05-03,4.5,13.149999999999999,16.2,10.1
1976-05-04,16.0,15.05,17.0,13.1
1976-05-05,0.0,15.350000000000001,19.8,10.9
1976-05-06,4.5,14.649999999999999,20.2,9.1
1976-05-07,0.0,13.649999999999999,20.9,6.4
1976-05-08,0.0,15.4,21.8,9.0
1976-05-09,0.0,16.6,24.6,8.6
1976-05-10,0.0,18.049999999999997,25.9,10.2
1976-05-11,0.0,18.8,24.6,13.0
1976-05-12,13.0,16.5,18.0,15.0
1976-05-13,0.0,15.7,21.7,9.7
1976-05-14,0.0,14.649999999999999,22.4,6.9
1976-05-15,0.0,17.1,24.5,9.7
1976-05-16,7.5,18.55,21.0,16.1
1976-05-17,0.5,18.049999999999997,22.9,13.2
1976-05-18,0.0,18.6,26.4,10.8
1976-05-19,34.0,17.75,22.5,13.0
1976-05-20,0.0,18.65,26.9,10.4
1976-05-21,54.0,17.8,19.1,16.5
1976-05-22,0.0,20.75,25.6,15.9
1976-05-23,24.0,20.4,23.5,17.3
1976-05-24,5.5,21.5,24.2,18.8
1976-05-25,4.5,21.65,23.8,19.5
1976-05-26,0.0,24.85,29.7,20.0
1976-05-27,0.0,22.9,29.0,16.8
1976-05-28,0.0,22.6,28.3,16.9
1976-05-29,2.0,23.9,27.6,20.2
1976-05-30,4.5,21.1,22.3,19.9
1976-05-31,0.0,21.6,25.3,17.9
1976-06-01,0.0,23.35,27.3,19.4
1976-06-02,0.0,23.2,26.4,20.0
1976-06-03,0.0,24.4,29.3,19.5
1976-06-04,0.0,22.049999999999997,27.4,16.7
1976-06-05,59.5,20.2,21.7,18.7
1976-06-06,1.5,20.0,22.0,18.0
1976-06-07,0.0,21.9,27.8,16.0
1976-06-08,0.0,24.55,30.1,19.0
1976-06-09,62.0,23.65,25.6,21.7
1976-06-10,3.0,23.3,25.3,21.3
1976-06-11,53.5,20.200000000000003,22.1,18.3
1976-06-12,0.0,20.85,24.1,17.6
1976-06-13,13.5,20.25,23.1,17.4
1976-06-14,5.0,21.45,27.7,15.2
1976-06-15,31.5,20.75,24.7,16.8
1976-06-16,0.0,19.6,24.9,14.3
1976-06-17,0.0,21.15,25.6,16.7
1976-06-18,2.5,21.75,24.7,18.8
1976-06-19,0.5,20.45,22.0,18.9
1976-06-20,0.0,21.950000000000003,26.8,17.1
1976-06-21,3.0,23.8,27.0,20.6
1976-06-22,4.5,22.85,25.0,20.7
1976-06-23,0.0,25.6,30.2,21.0
1976-06-24,14.5,25.8,30.1,21.5
1976-06-25,45.5,23.05,24.5,21.6
1976-06-26,1.0,25.25,29.8,20.7
1976-06-27,0.0,22.65,27.4,17.9
1976-06-28,0.0,22.95,29.7,16.2
1976-06-29,0.0,23.85,30.0,17.7
1976-06-30,0.0,21.5,25.6,17.4
1976-07-01,0.0,23.4,27.2,19.6
1976-07-02,4.5,22.15,26.6,17.7
1976-07-03,0.0,21.0,24.0,18.0
1976-07-04,0.0,21.15,27.1,15.2
1976-07-05,6.0,22.75,27.2,18.3
1976-07-06,8.5,20.45,21.7,19.2
1976-07-07,11.0,23.1,26.3,19.9
1976-07-08,0.0,24.5,31.0,18.0
1976-07-09,0.0,25.5,30.3,20.7
1976-07-10,20.0,23.700000000000003,25.1,22.3
1976-07-11,3.0,26.4,29.8,23.0
1976-07-12,1.5,27.75,32.7,22.8
1976-07-13,3.0,28.4,32.0,24.8
1976-07-14,5.5,25.7,28.4,23.0
1976-07-15,0.0,26.049999999999997,30.9,21.2
1976-07-16,0.0,27.299999999999997,32.4,22.2
1976-07-17,5.5,28.4,32.1,24.7
1976-07-18,0.0,27.4,32.1,22.7
1976-07-19,6.0,25.55,27.0,24.1
1976-07-20,0.0,26.75,30.2,23.3
1976-07-21,26.5,27.700000000000003,32.2,23.2
1976-07-22,6.5,28.2,33.8,22.6
1976-07-23,0.0,27.9,32.8,23.0
1976-07-24,3.5,29.0,33.5,24.5
1976-07-25,0.5,29.900000000000002,33.2,26.6
1976-07-26,0.0,29.6,34.4,24.8
1976-07-27,26.5,29.05,35.0,23.1
1976-07-28,10.0,27.0,31.8,22.2
1976-07-29,0.0,27.7,32.8,22.6
1976-07-30,0.0,28.25,33.7,22.8
1976-07-31,0.0,28.150000000000002,34.2,22.1
1976-08-01,0.0,29.05,33.7,24.4
1976-08-02,10.0,28.1,32.0,24.2
1976-08-03,23.5,23.85,26.4,21.3
1976-08-04,20.0,24.7,29.9,19.5
1976-08-05,1.5,27.6,31.4,23.8
1976-08-06,0.0,28.4,32.3,24.5
1976-08-07,8.0,27.0,31.9,22.1
1976-08-08,0.0,26.049999999999997,32.4,19.7
1976-08-09,0.5,26.8,29.6,24.0
1976-08-10,43.5,28.7,32.8,24.6
1976-08-11,2.0,27.1,31.5,22.7
1976-08-12,1.5,27.599999999999998,33.3,21.9
1976-08-13,0.0,29.25,33.6,24.9
1976-08-14,0.0,29.05,33.5,24.6
1976-08-15,0.5,29.099999999999998,32.8,25.4
1976-08-16,7.5,26.6,31.1,22.1
1976-08-17,0.0,26.0,31.4,20.6
1976-08-18,0.0,26.1,32.1,20.1
1976-08-19,0.0,27.85,32.9,22.8
1976-08-20,0.0,28.2,33.5,22.9
1976-08-21,0.0,28.45,33.9,23.0
1976-08-22,0.0,29.35,34.6,24.1
