date,PRCP,TAVG,TMAX,TMIN,bio_year,doy,photoperiod,cp,gdd,site,ao_30d,ao_90d,nao_30d,nao_90d,oni_30d,oni_90d
2025-10-14,0.0,25.75,30.2,21.3,2025,287,12.11007089653672,0.0,0.0,kyoto,0.3051666666666665,0.13234444444444443,0.16079999999999997,0.021400000000000058,,
2025-10-15,0.0,24.4,25.9,22.9,2025,288,12.075729130771135,0.0,0.0,kyoto,0.30536666666666645,0.1261111111111111,0.16389999999999996,0.023777777777777835,,
2025-10-16,0.0,21.75,24.6,18.9,2025,289,12.041622073833883,0.0,0.0,kyoto,0.32556666666666645,0.12301111111111107,0.15316666666666662,0.01938888888888895,,
2025-10-17,5.949527472527473,23.700000000000003,28.1,19.3,2025,290,12.007757078474716,0.0,0.0,kyoto,0.35309999999999975,0.1255333333333333,0.13676666666666665,0.015288888888888947,,
2025-10-18,5.58859375,21.6,23.8,19.4,2025,291,11.974141602880142,0.0,0.0,kyoto,0.36396666666666644,0.12267777777777775,0.11349999999999998,0.005288888888888948,,
2025-10-19,3.980729166666667,20.9,23.5,18.3,2025,292,11.94078321315725,0.0,0.0,kyoto,0.35743333333333316,0.11257777777777775,0.09499999999999997,-0.0048111111111110525,,
2025-10-20,5.236111111111111,19.049999999999997,23.4,14.7,2025,293,11.907689585421032,0.0,0.0,kyoto,0.3229666666666665,0.1007222222222222,0.08013333333333332,-0.006366666666666609,,
2025-10-21,3.81044776119403,16.6,18.3,14.9,2025,294,11.874868507470733,0.0,0.0,kyoto,0.2668666666666665,0.0878444444444444,0.06559999999999998,-0.0069555555555555005,,
2025-10-22,5.50682302771855,13.75,15.0,12.5,2025,295,11.842327880040878,0.0,0.0,kyoto,0.2035999999999998,0.06922222222222219,0.043299999999999984,-0.017299999999999944,,
2025-10-23,4.57135749822317,17.95,23.8,12.1,2025,296,11.81007571761275,0.0,0.0,kyoto,0.1503999999999998,0.04904444444444441,0.010499999999999983,-0.03831111111111106,,
2025-10-24,0.0,18.299999999999997,21.9,14.7,2025,297,11.778120148772407,0.0,0.0,kyoto,0.10316666666666648,0.03526666666666664,-0.03103333333333335,-0.058044444444444385,,
2025-10-25,0.0,19.55,21.8,17.3,2025,298,11.74646941610156,0.0,0.0,kyoto,0.08523333333333315,0.0419333333333333,-0.07086666666666668,-0.07387777777777772,,
2025-10-26,0.0,18.35,21.2,15.5,2025,299,11.715131875588078,0.0,0.0,kyoto,0.09349999999999982,0.060733333333333306,-0.12010000000000003,-0.09377777777777774,,
2025-10-27,0.0,16.25,21.7,10.8,2025,300,11.684115995543364,0.0,0.0,kyoto,0.11499999999999982,0.07361111111111109,-0.1875666666666667,-0.11904444444444438,,
2025-10-28,3.961674860853432,13.25,17.7,8.8,2025,301,11.653430355014438,0.0,0.0,kyoto,0.12373333333333317,0.0754111111111111,-0.26403333333333334,-0.14573333333333327,,
2025-10-29,0.0,13.95,18.9,9.0,2025,302,11.623083641679193,0.0,0.0,kyoto,0.11466666666666647,0.0717333333333333,-0.3273666666666667,-0.16807777777777771,,
2025-10-30,0.0,17.7,21.2,14.2,2025,303,11.59308464921423,0.0,0.0,kyoto,0.09419999999999981,0.061466666666666635,-0.3689,-0.19307777777777774,,
2025-10-31,0.0,14.7,16.2,13.2,2025,304,11.563442274125338,0.0,0.0,kyoto,0.07319999999999983,0.049788888888888855,-0.4097,-0.22155555555555548,,
2025-11-01,0.0,16.1,21.1,11.1,2025,305,11.534165512031963,0.0,0.0,kyoto,0.07656666666666649,0.048688888888888865,-0.45913333333333334,-0.2486555555555555,,
2025-11-02,0.0,15.45,19.7,11.2,2025,306,11.505263453397928,0.0,0.0,kyoto,0.09816666666666649,0.06083333333333331,-0.5019,-0.2657333333333333,,
2025-11-03,5.3858754027926965,11.15,15.6,6.7,2025,307,11.476745278702039,0.0,0.0,kyoto,0.11019999999999983,0.07452222222222218,-0.5168333333333334,-0.27541111111111105,,
2025-11-04,3.9995273899033297,13.9,17.2,10.6,2025,308,11.44862025304357,0.0,0.0,kyoto,0.10543333333333317,0.08001111111111109,-0.5199666666666667,-0.2841111111111111,,
2025-11-05,0.0,14.7,17.1,12.3,2025,309,11.420897720179061,0.0,0.0,kyoto,0.058599999999999805,0.07011111111111108,-0.5414666666666668,-0.29259999999999997,,
2025-11-06,0.0,16.7,21.7,11.7,2025,310,11.393587095988527,0.0,0.0,kyoto,-0.012100000000000182,0.0567333333333333,-0.5868000000000001,-0.30308888888888885,,
2025-11-07,0.0,14.7,20.2,9.2,2025,311,11.366697861370954,0.0,0.0,kyoto,-0.10406666666666685,0.0441333333333333,-0.6501333333333333,-0.32176666666666665,,
2025-11-08,0.0,16.6,19.7,13.5,2025,312,11.340239554570669,0.0,0.0,kyoto,-0.20700000000000016,0.030344444444444413,-0.7282333333333334,-0.3451666666666666,,
2025-11-09,0.0,14.6,16.1,13.1,2025,313,11.314221762938406,0.0,0.0,kyoto,-0.28080000000000016,0.018744444444444414,-0.8153666666666667,-0.3707555555555555,,
2025-11-10,0.0,12.5,17.6,7.4,2025,314,11.288654114132658,0.0,0.0,kyoto,-0.3146333333333335,0.015399999999999971,-0.8992333333333333,-0.39547777777777765,,
2025-11-11,0.0,12.15,16.7,7.6,2025,315,11.263546266769415,0.0,0.0,kyoto,-0.3501333333333335,0.005933333333333304,-0.9630333333333334,-0.41734444444444435,,
2025-11-12,0.0,13.4,15.8,11.0,2025,316,11.238907900530439,0.0,0.0,kyoto,-0.3992666666666668,-0.014144444444444473,-1.0019333333333333,-0.43429999999999996,,
2025-11-13,0.0,13.65,16.9,10.4,2025,317,11.214748705742737,0.0,0.0,kyoto,-0.43310000000000015,-0.03610000000000003,-1.0366666666666666,-0.4489888888888889,,
2025-11-14,0.0,14.45,19.5,9.4,2025,318,11.191078372444384,0.0,0.0,kyoto,-0.45080000000000015,-0.051855555555555585,-1.0582,-0.4612888888888888,,
2025-11-15,0.0,13.6,19.4,7.8,2025,319,11.167906578954248,0.0,0.0,kyoto,-0.4693333333333335,-0.05935555555555558,-1.0713666666666666,-0.4720888888888888,,
2025-11-16,0.0,14.55,19.6,9.5,2025,320,11.145242979965918,0.0,0.0,kyoto,-0.5222333333333335,-0.07157777777777781,-1.0840333333333334,-0.47953333333333326,,
2025-11-17,0.0,16.3,21.7,10.9,2025,321,11.123097194188661,0.0,0.0,kyoto,-0.5723000000000001,-0.08476666666666668,-1.0926666666666667,-0.48303333333333326,,
2025-11-18,0.0,9.75,12.6,6.9,2025,322,11.101478791560941,0.0,0.0,kyoto,-0.5856000000000001,-0.09002222222222224,-1.0887,-0.48052222222222213,,
2025-11-19,0.0,7.05,10.2,3.9,2025,323,11.080397280064743,0.0,0.0,kyoto,-0.5746000000000002,-0.09018888888888892,-1.0702333333333334,-0.47185555555555553,,
2025-11-20,0.0,10.1,14.5,5.7,2025,324,11.059862092171475,0.0,0.0,kyoto,-0.5492666666666668,-0.08550000000000002,-1.0414333333333332,-0.46057777777777775,,
2025-11-21,0.0,12.45,17.7,7.2,2025,325,11.039882570953072,0.0,0.0,kyoto,-0.4899000000000002,-0.07120000000000003,-1.0031333333333334,-0.45037777777777777,,
2025-11-22,0.0,11.0,16.2,5.8,2025,326,11.020467955894281,0.0,0.0,kyoto,-0.4258000000000001,-0.05921111111111114,-0.9544999999999999,-0.44419999999999993,,
2025-11-23,0.0,11.9,17.4,6.4,2025,327,11.00162736844481,0.0,0.0,kyoto,-0.40396666666666686,-0.0641777777777778,-0.9086000000000001,-0.4428777777777777,,
2025-11-24,0.0,13.15,16.9,9.4,2025,328,10.98336979735239,0.0,0.0,kyoto,-0.43916666666666687,-0.07960000000000003,-0.8741666666666668,-0.44237777777777776,,
2025-11-25,0.0,10.95,13.4,8.5,2025,329,10.965704083820064,0.0,0.0,kyoto,-0.5002333333333335,-0.09244444444444447,-0.8286666666666668,-0.4381777777777777,,
2025-11-26,0.0,11.05,15.2,6.9,2025,330,10.94863890653332,0.0,0.0,kyoto,-0.5395000000000002,-0.10466666666666669,-0.7645000000000001,-0.4357666666666666,,
2025-11-27,2.679459843638948,13.15,17.2,9.1,2025,331,10.932182766604608,0.0,0.0,kyoto,-0.5383333333333336,-0.11143333333333337,-0.6830999999999999,-0.435511111111111,,
2025-11-28,2.1734299516908213,11.0,14.5,7.5,2025,332,10.916343972484684,0.0,0.0,kyoto,-0.5167000000000002,-0.11360000000000002,-0.6015666666666667,-0.431011111111111,,
2025-11-29,2.3467612044817927,10.15,14.9,5.4,2025,333,10.901130624891861,0.0,0.0,kyoto,-0.4879333333333335,-0.11585555555555559,-0.5207333333333334,-0.4211444444444444,,
2025-11-30,2.9089822082679224,12.3,16.6,8.0,2025,334,10.886550601811669,0.0,0.0,kyoto,-0.45033333333333353,-0.11470000000000004,-0.4345,-0.40884444444444434,,
2025-12-01,1.3007535321821035,15.05,19.3,10.8,2025,335,10.872611543620588,0.0,0.0,kyoto,-0.44450000000000023,-0.11601111111111113,-0.41513333333333335,-0.4139888888888888,,
2025-12-02,0.0,14.55,19.3,9.8,2025,336,10.85932083838849,0.0,0.0,kyoto,-0.4920666666666668,-0.12203333333333335,-0.43729999999999997,-0.42149999999999993,,
2025-12-03,0.0,7.4,13.1,1.7,2025,337,10.846685607415006,0.0,0.0,kyoto,-0.548666666666667,-0.12491111111111114,-0.4789333333333333,-0.42672222222222217,,
2025-12-04,0.0,5.05,7.5,2.6,2025,338,10.834712691055415,0.0,0.0,kyoto,-0.5975333333333334,-0.12671111111111116,-0.5273666666666668,-0.43344444444444435,,
2025-12-05,0.0,5.85,10.2,1.5,2025,339,10.823408634891665,0.0,0.0,kyoto,-0.6299000000000002,-0.12961111111111115,-0.5768666666666667,-0.4420777777777777,,
2025-12-06,0.0,7.550000000000001,11.9,3.2,2025,340,10.812779676303885,0.0,0.0,kyoto,-0.6756000000000001,-0.1452777777777778,-0.6158666666666667,-0.45202222222222216,,
2025-12-07,0.0,10.6,15.1,6.1,2025,341,10.802831731497104,0.0,0.0,kyoto,-0.7196666666666669,-0.1733666666666667,-0.6334666666666667,-0.46234444444444434,,
2025-12-08,0.0,10.35,15.0,5.7,2025,342,10.79357038303695,0.0,0.0,kyoto,-0.7239666666666669,-0.19642222222222228,-0.6324000000000001,-0.4736333333333333,,
2025-12-09,0.0,7.7,11.8,3.6,2025,343,10.785000867946811,0.0,0.0,kyoto,-0.6904666666666668,-0.20527777777777778,-0.6160333333333334,-0.48052222222222224,,
2025-12-10,0.0,9.05,13.0,5.1,2025,344,10.777128066417362,0.0,0.0,kyoto,-0.6343333333333335,-0.19937777777777782,-0.575,-0.4737222222222221,,
2025-12-11,0.0,10.6,15.6,5.6,2025,345,10.769956491177304,0.0,0.0,kyoto,-0.5508666666666667,-0.18907777777777782,-0.5311666666666667,-0.46216666666666656,,
2025-12-12,0.0,4.85,7.6,2.1,2025,346,10.763490277572002,0.0,0.0,kyoto,-0.4550000000000001,-0.17982222222222224,-0.5019333333333333,-0.4553444444444444,,
2025-12-13,0.0,7.199999999999999,10.7,3.7,2025,347,10.75773317439398,0.0,0.0,kyoto,-0.3477666666666668,-0.15856666666666672,-0.46113333333333334,-0.4456666666666666,,
2025-12-14,1.7176696832579186,9.25,13.4,5.1,2025,348,10.752688535506396,0.0,0.0,kyoto,-0.23526666666666685,-0.12690000000000004,-0.3992666666666667,-0.43118888888888884,,
2025-12-15,1.151772575250836,6.25,9.6,2.9,2025,349,10.748359312297373,0.0,0.0,kyoto,-0.13340000000000016,-0.09238888888888891,-0.3294666666666667,-0.4158888888888888,,
2025-12-16,0.0,8.600000000000001,12.8,4.4,2025,350,10.74474804699964,0.0,0.0,kyoto,-0.004166666666666844,-0.057766666666666695,-0.25693333333333335,-0.40139999999999987,,
2025-12-17,0.0,8.85,12.0,5.7,2025,351,10.741856866906119,0.0,0.0,kyoto,0.1624999999999998,-0.015277777777777812,-0.17493333333333333,-0.3846999999999999,,
2025-12-18,0.0,6.550000000000001,11.3,1.8,2025,352,10.739687479508255,0.0,0.0,kyoto,0.29283333333333317,0.021555555555555522,-0.11006666666666669,-0.36792222222222215,,
2025-12-19,0.0,9.75,14.7,4.8,2025,353,10.738241168579659,0.0,0.0,kyoto,0.3949999999999998,0.04778888888888885,-0.06670000000000002,-0.3522666666666666,,
2025-12-20,0.8705952380952381,14.95,18.2,11.7,2025,354,10.737518791223343,0.0,0.0,kyoto,0.43836666666666646,0.051988888888888855,-0.0508666666666667,-0.3422333333333333,,
2025-12-21,1.4892857142857143,11.05,14.1,8.0,2025,355,10.737520775896384,0.0,0.0,kyoto,0.44773333333333315,0.05381111111111108,-0.05710000000000003,-0.3389777777777777,,
2025-12-22,1.8725,5.55,9.1,2.0,2025,356,10.738247121421297,0.0,0.0,kyoto,0.4556333333333332,0.06007777777777775,-0.061100000000000036,-0.3350333333333333,,
2025-12-23,2.806428571428571,8.95,13.6,4.3,2025,357,10.739697396988749,0.0,0.0,kyoto,0.48179999999999984,0.06033333333333331,-0.05983333333333336,-0.3331555555555555,,
2025-12-24,1.5321428571428573,12.25,13.8,10.7,2025,358,10.741870743151619,0.0,0.0,kyoto,0.5201333333333332,0.05539999999999997,-0.06573333333333337,-0.3369222222222221,,
2025-12-25,1.6726851851851852,7.8,12.7,2.9,2025,359,10.744765873805708,0.0,0.0,kyoto,0.5413333333333331,0.04486666666666664,-0.09316666666666669,-0.347311111111111,,
2025-12-26,1.740296803652968,3.4,6.1,0.7,2025,360,10.748381079147835,0.0,0.0,kyoto,0.5164999999999998,0.030666666666666634,-0.13993333333333338,-0.3639999999999999,,
2025-12-27,0.0,4.9,7.5,2.3,2025,361,10.752714229597416,0.0,0.0,kyoto,0.4731333333333332,0.01951111111111108,-0.20190000000000002,-0.3830111111111111,,
2025-12-28,0.0,5.55,9.7,1.4,2025,362,10.757762780663278,0.0,0.0,kyoto,0.4075999999999998,0.001855555555555519,-0.27176666666666666,-0.40023333333333333,,
2025-12-29,0.0,8.1,12.6,3.6,2025,363,10.76352377873302,0.0,0.0,kyoto,0.3556333333333332,-0.012700000000000032,-0.3458666666666667,-0.41183333333333333,,
2025-12-30,0.0,8.15,13.2,3.1,2025,364,10.769993867758245,0.0,0.0,kyoto,0.30229999999999985,-0.024944444444444474,-0.43466666666666676,-0.42628888888888883,,
2025-12-31,0.0,5.85,9.1,2.6,2025,365,10.777169296804846,0.0,0.0,kyoto,0.25339999999999985,-0.03817777777777781,-0.46836666666666665,-0.4475444444444444,,
2026-01-01,0.0,5.0,8.4,1.6,2025,1,10.78504592843399,0.0,0.0,kyoto,0.2186666666666665,-0.05841111111111115,-0.4757666666666667,-0.47165555555555544,,
2026-01-02,0.0,3.5500000000000003,6.2,0.9,2025,2,10.79361924787586,0.0,0.0,kyoto,0.1509666666666665,-0.09583333333333337,-0.4864333333333334,-0.4940666666666666,,
2026-01-03,0.0,4.35,6.8,1.9,2025,3,10.80288437295503,0.0,0.0,kyoto,0.07329999999999984,-0.13960000000000003,-0.4915666666666667,-0.5129666666666666,,
2026-01-04,0.0,6.0,8.6,3.4,2025,4,10.81283606472345,0.0,0.0,kyoto,0.0239666666666665,-0.18244444444444446,-0.4861000000000001,-0.534811111111111,,
2026-01-05,1.843661971830986,7.6,12.4,2.8,2025,5,10.823468738754435,0.0,0.0,kyoto,0.03153333333333317,-0.21872222222222223,-0.4826666666666667,-0.5617777777777777,,
2026-01-06,1.43943661971831,4.95,8.4,1.5,2025,6,10.834776477048715,0.0,0.0,kyoto,0.09806666666666652,-0.24188888888888893,-0.47430000000000005,-0.5859666666666666,,
2026-01-07,0.0,7.1499999999999995,11.2,3.1,2025,7,10.846753040501653,0.0,0.0,kyoto,0.1602666666666665,-0.2569,-0.45660000000000006,-0.6057444444444444,,
2026-01-08,0.0,4.45,7.0,1.9,2025,8,10.85939188187919,0.0,0.0,kyoto,0.15379999999999985,-0.27248888888888895,-0.44360000000000005,-0.625,,
2026-01-09,0.0,4.1,8.0,0.2,2025,9,10.872686159248667,0.0,0.0,kyoto,0.06416666666666652,-0.2949333333333334,-0.44643333333333335,-0.6402222222222221,,
2026-01-10,0.0,8.3,14.5,2.1,2025,10,10.886628749809843,0.0,0.0,kyoto,-0.03940000000000014,-0.3134666666666667,-0.44743333333333335,-0.6472111111111111,,
2026-01-11,0.0,3.1,7.2,-1.0,2025,11,10.901212264070754,0.0,0.0,kyoto,-0.11663333333333346,-0.3236333333333334,-0.4332333333333334,-0.6456999999999999,,
2026-01-12,0.0,4.3,7.2,1.4,2025,12,10.91642906031276,0.0,0.0,kyoto,-0.20036666666666686,-0.32707777777777786,-0.42826666666666674,-0.642022222222222,,
2026-01-13,0.0,8.95,13.1,4.8,2025,13,10.932271259289259,0.0,0.0,kyoto,-0.28926666666666684,-0.3251111111111112,-0.4392000000000001,-0.6322222222222222,,
2026-01-14,2.4189814814814814,4.3999999999999995,8.1,0.7,2025,14,10.948730759102764,0.0,0.0,kyoto,-0.3516333333333335,-0.31812222222222225,-0.44820000000000004,-0.6163444444444444,,
2026-01-15,0.0,7.35,11.7,3.0,2025,15,10.965799250205773,0.0,0.0,kyoto,-0.4276333333333335,-0.31801111111111113,-0.4571666666666667,-0.5993777777777777,,
2026-01-16,0.0,9.9,16.3,3.5,2025,16,10.983468230471768,0.0,0.0,kyoto,-0.5787000000000001,-0.3295,-0.47503333333333336,-0.5808777777777777,,
2026-01-17,0.0,10.3,15.7,4.9,2025,17,11.00172902028382,0.0,0.0,kyoto,-0.7016666666666668,-0.3314777777777778,-0.4802333333333334,-0.5596666666666666,,
2026-01-18,0.0,7.9,12.7,3.1,2025,18,11.020572777589754,0.0,0.0,kyoto,-0.8051333333333335,-0.32824444444444445,-0.47186666666666677,-0.5362666666666667,,
2026-01-19,0.0,10.8,16.4,5.2,2025,19,11.039990512874434,0.0,0.0,kyoto,-0.8918666666666668,-0.3342555555555556,-0.45136666666666675,-0.5145555555555555,,
2026-01-20,0.0,2.6,6.2,-1.0,2025,20,11.05997310400163,0.0,0.0,kyoto,-1.0026666666666668,-0.3482777777777778,-0.41116666666666674,-0.4904666666666666,,
2026-01-21,2.780821917808219,2.3,5.5,-0.9,2025,21,11.080511310879862,0.0,0.0,kyoto,-1.1361666666666668,-0.36877777777777776,-0.3811333333333334,-0.4655777777777777,,
2026-01-22,1.645890410958904,1.2000000000000002,4.2,-1.8,2025,22,11.101595789908963,0.0,0.0,kyoto,-1.2428333333333335,-0.38833333333333336,-0.3696333333333334,-0.44602222222222215,,
2026-01-23,2.9406981981981986,3.05,6.6,-0.5,2025,23,11.123217108166221,0.0,0.0,kyoto,-1.3453000000000004,-0.42144444444444445,-0.36546666666666666,-0.43512222222222213,,
2026-01-24,1.8000913242009131,3.85,8.4,-0.7,2025,24,11.145365757293582,0.0,0.0,kyoto,-1.435066666666667,-0.4646555555555556,-0.35140000000000005,-0.4244111111111111,,
2026-01-25,1.8572297297297296,3.0500000000000003,4.9,1.2,2025,25,11.168032167049768,0.0,0.0,kyoto,-1.501766666666667,-0.5082555555555556,-0.3258333333333334,-0.4100888888888889,,
2026-01-26,1.9873842592592592,2.15,3.7,0.6,2025,26,11.191206718493891,0.0,0.0,kyoto,-1.5910333333333333,-0.5520777777777778,-0.2933333333333334,-0.3927777777777777,,
2026-01-27,2.232638888888889,5.95,9.3,2.6,2025,27,11.21487975676964,0.0,0.0,kyoto,-1.6878,-0.5989666666666666,-0.25523333333333337,-0.3761888888888888,,
2026-01-28,1.5774305555555557,4.6000000000000005,7.4,1.8,2025,28,11.23904160346192,0.0,0.0,kyoto,-1.7825666666666669,-0.6382888888888889,-0.2272666666666667,-0.3646222222222222,,
2026-01-29,3.0374999999999996,3.75,7.2,0.3,2025,29,11.26368256850038,0.0,0.0,kyoto,-1.8736000000000002,-0.6738777777777778,-0.20330000000000006,-0.35748888888888886,,
2026-01-30,0.0,3.3,5.5,1.1,2025,30,11.288792961587,0.0,0.0,kyoto,-1.9515,-0.7142000000000001,-0.1793666666666667,-0.3542888888888888,,
2026-01-31,0.0,2.85,6.3,-0.6,2025,31,11.31436310312753,0.0,0.0,kyoto,-2.003,-0.7588,-0.15640000000000004,-0.35648888888888886,,
2026-02-01,0.0,3.075,6.9,-0.75,2025,32,11.34038333464915,0.0,0.0,kyoto,,,,,,
2026-02-02,0.3,3.3,7.5,-0.9,2025,33,11.36684402868924,0.0,0.0,kyoto,,,,,,
2026-02-03,0.2,1.4,6.4,-3.6,2025,34,11.393735598142674,0.0,0.0,kyoto,,,,,,
2026-02-04,0.0,3.4499999999999997,10.6,-3.7,2025,35,11.421048505057383,0.0,0.0,kyoto,,,,,,
2026-02-05,0.0,5.9,12.3,-0.5,2025,36,11.448773268870266,0.0,0.0,kyoto,,,,,,
2026-02-06,0.0,6.6000000000000005,12.8,0.4,2025,37,11.476900474077642,0.0,0.0,kyoto,,,,,,
2026-02-07,0.2,3.85,6.6,1.1,2025,38,11.505420777336678,0.0,0.0,kyoto,,,,,,
2026-02-08,7.6,-1.35,1.2,-3.9,2025,39,11.534324913996029,0.0,0.0,kyoto,,,,,,
2026-02-09,0.1,-0.75,4.4,-5.9,2025,40,11.56360370405592,0.0,0.0,kyoto,,,,,,
2026-02-10,0.4,1.25,7.8,-5.3,2025,41,11.593248057559562,0.0,0.0,kyoto,,,,,,
2026-02-11,10.8,5.55,8.1,3.0,2025,42,11.623248979419454,0.0,0.0,kyoto,,,,,,
2026-02-12,0.1,5.3999999999999995,9.2,1.6,2025,43,11.65359757368361,0.0,0.0,kyoto,,,,,,
2026-02-13,0.0,5.65,12.3,-1.0,2025,44,11.68428504724809,0.0,0.0,kyoto,,,,,,
2026-02-14,0.0,6.2,13.8,-1.4,2025,45,11.715302713023513,0.0,0.0,kyoto,,,,,,
2026-02-15,0.3,12.4,18.0,6.8,2025,46,11.746641992564365,0.0,0.0,kyoto,,,,,,
2026-02-16,0.0,6.25,9.6,2.9,2025,47,11.778294418170825,0.0,0.0,kyoto,,,,,,
2026-02-17,0.0,4.3999999999999995,9.6,-0.8,2025,48,11.81025163447391,0.0,0.0,kyoto,,,,,,
2026-02-18,0.0,3.95,11.3,-3.4,2025,49,11.842505399515359,0.0,0.0,kyoto,,,,,,
2026-02-19,0.0,2.1,5.9,-1.7,2025,50,11.875047585334459,0.0,0.0,kyoto,,,,,,
2026-02-20,0.0,3.85,10.4,-2.7,2025,51,11.907870178074559,0.0,0.0,kyoto,,,,,,
2026-02-21,0.0,7.050000000000001,14.3,-0.2,2025,52,11.940965277622569,0.0,0.0,kyoto,,,,,,
2025-09-01,13.0,17.25,20.1,14.4,2025,244,14.343680769014266,0.0,0.0,liestal,0.04313333333333315,0.48915555555555557,0.12736666666666663,0.24086666666666673,-0.3891935483870968,-0.2698
2025-09-02,0.9,17.0,21.3,12.7,2025,245,14.283321841780984,0.0,0.0,liestal,0.04959999999999982,0.4731444444444444,0.08086666666666663,0.23972222222222228,,
2025-09-03,3.7,19.85,25.6,14.1,2025,246,14.222930872452135,0.0,0.0,liestal,0.056533333333333144,0.4561111111111111,0.02999999999999997,0.23162222222222226,,
2025-09-04,22.5,18.65,22.3,15.0,2025,247,14.16251888728176,0.0,0.0,liestal,0.04963333333333315,0.433911111111111,-0.02500000000000003,0.21693333333333342,,
2025-09-05,0.1,16.1,21.0,11.2,2025,248,14.102096581943444,0.0,0.0,liestal,0.02263333333333314,0.40894444444444444,-0.07936666666666671,0.20385555555555562,,
2025-09-06,0.0,16.4,23.0,9.8,2025,249,14.041674338632394,0.0,0.0,liestal,-0.03073333333333352,0.38061111111111107,-0.12843333333333334,0.19401111111111116,,
2025-09-07,0.0,19.7,27.0,12.4,2025,250,13.981262243154886,0.0,0.0,liestal,-0.06956666666666685,0.3581333333333333,-0.1690666666666667,0.18482222222222228,,
2025-09-08,19.8,17.6,20.1,15.1,2025,251,13.920870101983665,0.0,0.0,liestal,-0.06716666666666685,0.34881111111111107,-0.21173333333333338,0.17510000000000003,,
2025-09-09,0.0,17.4,21.0,13.8,2025,252,13.860507459260079,0.0,0.0,liestal,-0.04366666666666685,0.35096666666666665,-0.247,0.16858888888888895,,
2025-09-10,1.5,17.25,21.9,12.6,2025,253,13.800183613725501,0.0,0.0,liestal,-0.01840000000000018,0.3589555555555555,-0.28673333333333334,0.16080000000000005,,
2025-09-11,2.3,17.1,21.2,13.0,2025,254,13.739907635566587,0.0,0.0,liestal,0.00999999999999982,0.36682222222222216,-0.34026666666666666,0.1463444444444445,,
2025-09-12,0.0,15.7,19.7,11.7,2025,255,13.679688383160117,0.0,0.0,liestal,0.034166666666666484,0.36944444444444446,-0.39670000000000005,0.1304444444444445,,
2025-09-13,3.1,15.85,20.9,10.8,2025,256,13.619534519704983,0.0,0.0,liestal,0.04203333333333315,0.3652777777777777,-0.4388,0.11938888888888893,,
2025-09-14,0.0,18.05,21.7,14.4,2025,257,13.559454529729658,0.0,0.0,liestal,0.019633333333333156,0.3517888888888889,-0.4711,0.10805555555555561,,
2025-09-15,3.3,21.25,26.5,16.0,2025,258,13.499456735465072,0.0,0.0,liestal,-0.010133333333333515,0.32919999999999994,-0.4895666666666667,0.09565555555555562,,
2025-09-16,0.0,15.95,19.4,12.5,2025,259,13.439549313073295,0.0,0.0,liestal,-0.034300000000000185,0.30322222222222217,-0.4980666666666667,0.08307777777777783,,
2025-09-17,0.0,16.4,20.9,11.9,2025,260,13.379740308723598,0.0,0.0,liestal,-0.04560000000000018,0.28435555555555553,-0.49133333333333334,0.07328888888888895,,
2025-09-18,0.0,18.5,25.7,11.3,2025,261,13.320037654507834,0.0,0.0,liestal,-0.04596666666666684,0.2714444444444444,-0.46993333333333337,0.06358888888888893,,
2025-09-19,0.0,19.6,27.9,11.3,2025,262,13.260449184187904,0.0,0.0,liestal,-0.04190000000000018,0.25797777777777775,-0.4478666666666667,0.05120000000000006,,
2025-09-20,0.0,22.450000000000003,29.1,15.8,2025,263,13.200982648768223,0.0,0.0,liestal,-0.018933333333333517,0.2455444444444444,-0.4254666666666667,0.037522222222222276,,
2025-09-21,45.2,17.45,23.0,11.9,2025,264,13.141645731886587,0.0,0.0,liestal,0.02589999999999982,0.23804444444444445,-0.40590000000000004,0.025600000000000057,,
2025-09-22,11.2,11.15,12.7,9.6,2025,265,13.082446065016892,0.0,0.0,liestal,0.07269999999999982,0.23398888888888886,-0.39130000000000004,0.016877777777777832,,
2025-09-23,5.3,10.2,10.8,9.6,2025,266,13.0233912424774,0.0,0.0,liestal,0.09776666666666649,0.23126666666666668,-0.38860000000000006,0.009622222222222277,,
2025-09-24,3.7,10.4,11.4,9.4,2025,267,12.964488836237956,0.0,0.0,liestal,0.10826666666666648,0.23106666666666661,-0.38900000000000007,0.0057444444444445,,
2025-09-25,0.3,11.35,13.3,9.4,2025,268,12.905746410519706,0.0,0.0,liestal,0.11513333333333314,0.23218888888888886,-0.38210000000000005,0.004788888888888944,,
2025-09-26,3.0,10.2,10.8,9.6,2025,269,12.847171536180415,0.0,0.0,liestal,0.12939999999999982,0.23133333333333334,-0.36576666666666674,0.006522222222222277,,
2025-09-27,0.0,11.4,15.3,7.5,2025,270,12.788771804878305,0.0,0.0,liestal,0.1104999999999998,0.2202333333333333,-0.3552333333333334,0.013311111111111164,,
2025-09-28,0.0,12.2,17.5,6.9,2025,271,12.730554843006795,0.0,0.0,liestal,0.08029999999999982,0.20384444444444444,-0.35940000000000005,0.01796666666666672,,
2025-09-29,0.0,13.25,17.1,9.4,2025,272,12.672528325392157,0.0,0.0,liestal,0.06123333333333315,0.18616666666666662,-0.36410000000000003,0.014744444444444497,,
2025-09-30,0.0,12.8,16.7,8.9,2025,273,12.614699988745409,0.0,0.0,liestal,0.04616666666666648,0.16825555555555552,-0.3738000000000001,0.0025222222222222763,,
